stop_id,stop_name,stop_lat,stop_lon,stop_code
342,Górki Wschodnie 02,54.350801992482,18.790806388001,342
1002,Rybaki Górne 01,54.358115850383,18.655796185571,1002
1011,Plac Komorowskiego 03,54.382560207042,18.615021446904,1011
1020,Dworzec Główny 11,54.355107577565,18.64580944404,1020
1021,Dworzec Główny 08,54.356313548578,18.645417240602,1021
1023,Dworzec Główny 06,54.356981353507,18.645548343816,1023
1032,Cygańska Góra 04,54.359085818568,18.618567875494,1032
1038,Żabi Kruk 03,54.346754053819,18.651703673985,1038
1041,Długie Ogrody 01,54.347778873331,18.663740397511,1041
1051,Królowej Bony 02,54.329949051416,18.603563280145,1051
1055,Steczka 01,54.359618937385,18.740708257105,1055
1056,Sówki 02,54.361452227347,18.730617474992,1056
1062,Baza Manipulacyjna 02,54.3536475209,18.756964825317,1062
1070,Sucharskiego - PKP 02,54.371826052906,18.683299608698,1070
1081,Ku Ujściu 03,54.380214830033,18.680563174241,1081
1082,Ku Ujściu 04,54.378180853651,18.678106165403,1082
1083,Borska 01,54.348302013858,18.478968467507,1083
1088,Żarnowiecka 02,54.345570865087,18.678822232842,1088
1090,Siennicka 02,54.356773752656,18.679375599717,1090
1104,Błonia 01,54.351407815636,18.703855022732,1104
1108,Michałki 01,54.34719964854,18.718015736464,1108
1110,Rafineria 01,54.344036766024,18.721899207542,1110
1112,Rejenta 02,54.342192420925,18.605328001251,1112
1115,Zosi 01,54.343474502954,18.61059267042,1115
1117,Świtezianki 02,54.34570720017,18.613479078931,1117
1118,Soplicy 01,54.345039012379,18.606978159376,1118
1121,Chrobrego 01,54.38814850368,18.615760081116,1121
1129,Olsztyńska 04,54.405478251946,18.604275583979,1129
1131,Radosna 01,54.344552715335,18.829346462469,1131
1134,Pole Namiotowe 01,54.342390291996,18.86483196884,1134
1136,Lazurowa 01,54.341660596003,18.872885526465,1136
1137,Lazurowa 02,54.341329296568,18.873979597143,1137
1145,Kempingowa 02,54.336643248705,18.915033400124,1145
1150,Świbnieńska I 01,54.329590765718,18.933031826003,1150
1160,Oczyszczalnia 01,54.342168882803,18.757990127564,1160
1164,Płońska 01,54.347049574908,18.773973694551,1164
1165,Płońska 02,54.346960052472,18.773993922122,1165
1166,Zagroble 01,54.346931405588,18.78513604449,1166
1174,Jodowa 01,54.345856958455,18.820414806785,1174
1179,Nadwiślańska 02,54.348947217749,18.803939743633,1179
1183,Sierpowa 01,54.337864434021,18.674041239204,1183
1184,Bratki 01,54.334633707825,18.671070101267,1184
1185,Gęsia 01,54.33082112839,18.667301733933,1185
1190,Muzeum Narodowe 01,54.344770080855,18.648154681011,1190
1192,Dolna 01,54.343342643399,18.658883754819,1192
1194,Urząd Wojewódzki / Marszałkowski 01,54.342904306471,18.646060979734,1194
1197,Brama Nizinna 02,54.340961136103,18.648295291085,1197
1199,Mostowa 02,54.335185615943,18.649471157603,1199
1200,Zaroślak 01,54.341588581811,18.642674341843,1200
1208,Rejtana 01,54.328420893142,18.634076124819,1208
1209,Rejtana 02,54.328150532962,18.633584077135,1209
1218,Niegowska 01,54.301408554252,18.6314451557,1218
1219,Węzeł Lipce 02,54.298041569793,18.632576070243,1219
1229,Małomiejska 02,54.329463035369,18.618511691239,1229
1230,Małomiejska 01,54.329075449013,18.617549685627,1230
1238,Cmentarna 01,54.340786011105,18.635658239945,1238
1241,Wronki 01,54.342250971339,18.628311796378,1241
1246,Cieszyńskiego 03,54.338262380947,18.609787369507,1246
1247,Sikorskiego 03,54.338847618107,18.61892291164,1247
1253,Drwęcka 01,54.34489734106,18.61798834903,1253
1254,Chałubińskiego 03,54.342127973064,18.617963916289,1254
1257,Dworzec PKS 03,54.357032999528,18.643128880301,1257
1260,Urząd Miejski 02,54.351356244063,18.639237149283,1260
1263,Zakopiańska 03,54.348996042997,18.617043309006,1263
1265,Siedlce 06,54.348546357641,18.606589621948,1265
1267,Zielony Stok 02,54.346060084635,18.598193917179,1267
1269,Pagórkowa 02,54.345010412038,18.590638358245,1269
1270,Myśliwska 01,54.344144618314,18.581964500066,1270
1272,Lipowa 01,54.339456289899,18.576362557223,1272
1273,Lipowa 02,54.339972127693,18.576532211246,1273
1278,Jasień Działki 01,54.344322258432,18.542270174016,1278
1279,Jasień Działki 02,54.344624834467,18.541236536762,1279
1281,Węzeł Karczemki 02,54.347322329897,18.528502994338,1281
1283,Karczemki 02,54.35038362156,18.509497535855,1283
1286,Fabryczna 01,54.35306668633,18.494929387736,1286
1290,Nowatorów 03,54.364022273477,18.491737592205,1290
1291,Nowatorów 02,54.365072544186,18.490364954482,1291
1310,Cmentarz Łostowicki 02,54.339936618559,18.601289700349,1310
1316,Płocka 03,54.329094224497,18.598552497062,1316
1317,Płocka 04,54.329276475112,18.597772795155,1317
1319,Orląt Lwowskich 02,54.323200157452,18.602786968501,1319
1322,Przebiśniegowa 01,54.315846342639,18.593758111561,1322
1323,Przebiśniegowa 02,54.316129089442,18.593510954746,1323
1326,Starogardzka 04,54.301617001096,18.60694692034,1326
1327,Starogardzka 01,54.301868302666,18.608285011804,1327
1339,Kurpińskiego 02,54.355249766465,18.596487931668,1339
1340,Nad Jarem 01,54.353761105166,18.614335720574,1340
1345,Jaśkowa Dolina 05,54.377827751533,18.606656695505,1345
1351,Kręta 02,54.367009035773,18.612813161859,1351
1355,Pomorskie Szkoły Rzemiosł 02,54.361985205789,18.611072656873,1355
1360,Schuberta 01,54.357779514321,18.600280596009,1360
1368,Strzelnica 01,54.365019721885,18.589174224094,1368
1376,Budapesztańska 03,54.355696328519,18.578807825498,1376
1378,Brętowo PKM 03,54.364115450079,18.573663215621,1378
1383,Galeria Bałtycka 06,54.38219172012,18.596900047181,1383
1388,Niedźwiednik PKM 03,54.377970149782,18.574616803873,1388
1389,Niedźwiednik PKM 02,54.377417813943,18.572632023885,1389
1393,Potokowa 03,54.374503209256,18.566737005318,1393
1394,Słowackiego Działki 01,54.370578780624,18.55626814545,1394
1395,Słowackiego Działki 02,54.371006611465,18.555642231793,1395
1397,Harfowa 02,54.376547996893,18.524945131325,1397
1400,Astronautów 01,54.377083796369,18.502952824153,1400
1404,Śmigłowa 01,54.37976633629,18.483215445695,1404
1410,Spadochroniarzy 02,54.385705248355,18.470575565522,1410
1415,Rakietowa 02,54.370087606933,18.481236356118,1415
1419,Bysewo 04,54.375436713892,18.462783767121,1419
1422,Ogrody Działkowe "Rębiechowo" II 01,54.377158954083,18.454915905356,1422
1425,Przyrodników 02,54.384249053792,18.432697547592,1425
1433,Ogrodowa 02,54.369500583184,18.570989891323,1433
1437,Potokowa - Matemblewska 02,54.366529763856,18.563205770679,1437
1443,Kopalniana 01,54.390312986098,18.617020923911,1443
101,Port Lotniczy 01,54.382631612416,18.467622660464,101
118,Oliwa PKP 02,54.410948497356,18.572993437591,118
119,Oliwa PKP 03,54.411662177226,18.574060965136,119
121,Żabianka SKM 02,54.421119459602,18.570033575688,121
143,Przegalina 01,54.311238663189,18.917071600416,143
153,Niedźwiednik 01,54.380010733575,18.559449997617,153
158,Sztutowska 01,54.353945634401,18.71868830277,158
159,Jelitkowo 06,54.423437310172,18.593746331061,159
191,Łostowice Świętokrzyska 06,54.323348106842,18.606161813134,191
199,Jasień Pólnicy 01,54.34110710622,18.561033165075,199
208,Nowy Port Góreckiego 01,54.400050460557,18.670984786667,208
292,Zajezdnia NOWY PORT T1,54.397108531207,18.673662810791,292
301,Dworzec PKS 09,54.355189978507,18.642203216228,301
314,Wrzeszcz PKP 01,54.381320552595,18.605082704902,314
320,Oliwa 09,54.409680497284,18.567612593078,320
321,Żabianka SKM 01,54.421135256341,18.570371794521,321
325,Nowy Port Szaniec Zachodni 01,54.396259080559,18.673433581032,325
1001,Aksamitna 01,54.358501767049,18.652064660441,1001
1004,Toruńska 01,54.345583270123,18.645600071079,1004
1006,Łagiewniki 01,54.358500562635,18.649694314557,1006
1009,Plac Solidarności 04,54.35938322942,18.647473540957,1009
1022,Dworzec Główny 13,54.354954321072,18.645787428002,1022
1025,Hucisko 04,54.351993323265,18.644694806127,1025
1026,Hucisko 03,54.351712523042,18.644126061155,1026
1033,Brama Wyżynna 04,54.350305166404,18.645714750625,1033
1044,Elbląska 05,54.349135471838,18.67020362737,1044
1047,Kaczeńce - Sienna 01,54.358710663633,18.69789100141,1047
1053,Sówki 01,54.361415462792,18.729618949825,1053
1057,Kępna 01,54.359137666404,18.745737149876,1057
1058,Steczka 02,54.359852480764,18.740218268242,1058
1060,Kępna 02,54.359012570294,18.747221649749,1060
1061,Łęczycka 01,54.355860576508,18.763831709241,1061
1065,Wosia Budzysza 01,54.360862898287,18.691967426664,1065
1072,Ku Ujściu 02,54.377388235414,18.679429056113,1072
1079,Muzeum Westerplatte – Terminal Promowy 01,54.403488228946,18.682855215692,1079
1085,Brodnicka 01,54.345740100021,18.47683251437,1085
1097,Kujawska 01,54.376725780704,18.670242409164,1097
1101,Miałki Szlak 02,54.348830392563,18.68423989981,1101
1102,Miałki Szlak 01,54.349264873319,18.680183610608,1102
1106,Tarcice 01,54.352359942583,18.708541974834,1106
1109,Michałki 02,54.347012773173,18.71764139981,1109
1111,Rafineria 02,54.343101990648,18.723335688733,1111
1119,Soplicy 02,54.345033717682,18.60807097388,1119
1127,Meissnera 02,54.402784537431,18.60398579736,1127
1128,Olsztyńska 03,54.405491322805,18.604028260419,1128
1132,Kanałowa 01,54.342822883008,18.839146093851,1132
1142,Trałowa Szkoła 01,54.337118519775,18.910809665965,1142
1143,Trałowa Szkoła 02,54.337038609426,18.909829180639,1143
1144,Kempingowa 01,54.336551717911,18.916499438276,1144
1152,Uzdrowiskowa 01,54.322595516004,18.93189101279,1152
1162,Naftowa 01,54.342868107253,18.769522380337,1162
1170,Cedrowa 02,54.339170164701,18.586302928962,1170
1171,Cedrowa 01,54.339480198562,18.585623184267,1171
1173,Nowa Gdańska 01,54.396855525102,18.634282296839,1173
1175,Jodowa 02,54.346196935508,18.819827486829,1175
1176,Tęczowa 01,54.34837878771,18.80926352976,1176
1178,Nadwiślańska 01,54.348895596998,18.803573180603,1178
1180,Ornitologów 01,54.349094438003,18.798699879321,1180
1196,Brama Nizinna 01,54.340525010204,18.64805864195,1196
1198,Mostowa 01,54.336346699646,18.648620310392,1198
1203,Brama Oruńska 02,54.339405936566,18.639553004618,1203
1204,Stare Szkoty 01,54.335933138812,18.636659868611,1204
1210,Gościnna 01,54.323269734952,18.631788188434,1210
1215,Ukośna 02,54.310945751746,18.629559650749,1215
1220,Kokoszki PKP 01,54.361867400272,18.491437922066,1220
1221,Ostróżek 02,54.290362776185,18.636627945235,1221
1228,Ptasia 01,54.330152451614,18.626578047412,1228
1231,Platynowa 03,54.326298209889,18.611219753868,1231
1232,Platynowa 01,54.327313210157,18.61117628537,1232
1239,Stoczniowców 02,54.343254917108,18.631823679212,1239
1244,Rondo Kuronia 01,54.341757512659,18.547885438997,1244
1251,Odrzańska 04,54.345648675488,18.625546354596,1251
1252,Worcella 01,54.341151765,18.626359552094,1252
1256,Węzeł Elbląska 01,54.349025703839,18.690676749207,1256
1264,Emaus 01,54.347458047406,18.604298477086,1264
1277,Źródlana 02,54.342007976452,18.553578913034,1277
1284,Inżynierska 01,54.351552868795,18.502131819908,1284
1289,Transportowców 02,54.358087051186,18.4912219892,1289
1292,Kokoszki Poczta 01,54.363854790595,18.48110992072,1292
1293,Kokoszki Poczta 02,54.363921123284,18.479550968851,1293
1298,Centrostal 01,54.366360386161,18.4676698489,1298
1303,Schronisko dla zwierząt "Promyk" 02,54.369490747394,18.461764808464,1303
1307,Kiełpino Szkoła 02,54.339579287075,18.507843158833,1307
1309,Emaus 03,54.346675369183,18.602912932772,1309
1314,Przemyska 03,54.333406435813,18.596147462789,1314
1315,Przemyska 06,54.331959398252,18.595262805018,1315
1324,Przemian 01,54.304902524424,18.603989207775,1324
1325,Przemian 02,54.304475470444,18.60421386218,1325
1328,Hevelianum 01,54.352763473835,18.634893354279,1328
1329,Hevelianum 02,54.352467564258,18.635849152817,1329
1332,Wyczółkowskiego 01,54.357088767158,18.619868611676,1332
1333,Wyczółkowskiego 02,54.356183201378,18.617258243949,1333
1334,Wagnera 01,54.355731606685,18.613513497402,1334
1338,Kurpińskiego 01,54.355240689071,18.596934808788,1338
1343,Park Naukowo - Technologiczny 01,54.354579867634,18.595803673285,1343
1348,Uphagena 01,54.376683320845,18.615146690239,1348
1350,Siedlicka 01,54.370095264967,18.612495491433,1350
1356,Pomorskie Szkoły Rzemiosł 01,54.360945544665,18.609870759799,1356
1359,Schuberta 02,54.35742208284,18.599485657801,1359
1364,Na Wzgórzu - Teatr Leśny 01,54.370653033852,18.598020717092,1364
1366,Falista 01,54.367620922392,18.592932355314,1366
1371,Warneńska 04,54.357862163474,18.58280554312,1371
1380,Kolumba 03,54.360334668727,18.577888400109,1380
1381,Kolumba 04,54.360117030331,18.577347056445,1381
1386,Srebrniki 01,54.378907075987,18.580536823469,1386
1392,Rybacka 01,54.424281907587,18.57753959358,1392
1398,Agrarna 01,54.376279920719,18.509731212695,1398
1403,Firoga PKM 02,54.379022306144,18.488928404233,1403
1407,Wojnarskiego 01,54.384565112101,18.48614083202,1407
1413,Nowatorów 04,54.3656179851,18.490654987543,1413
1414,Nowatorów 01,54.365282369955,18.493539007128,1414
1417,Kosmonautów 02,54.37282597652,18.473323309286,1417
1421,Ogrody Działkowe "Rębiechowo" II 02,54.377691822535,18.453327502443,1421
1424,Ogrody Działkowe "Rębiechowo" I 01,54.378522833183,18.44925649414,1424
1434,Ogrodowa 01,54.371393043077,18.570323828833,1434
1436,Dolne Młyny 01,54.366482287335,18.568427690219,1436
1439,Podkarpacka 01,54.377979089506,18.566130938904,1439
1445,Drzewieckiego 01,54.395442966603,18.612764060311,1445
1448,Czarny Dwór 02,54.406751315827,18.616360249942,1448
1452,Biała 01,54.378018679482,18.6153926438,1452
1454,Bora-Komorowskiego 04,54.408961247098,18.587320236443,1454
1467,Kołobrzeska 06,54.404282110522,18.593404487378,1467
1470,Krynicka 01,54.403306111187,18.587744804714,1470
1473,Obrońców Wybrzeża 02,54.409171936126,18.59743322055,1473
1475,Przymorze Wielkie 02,54.41024370353,18.603411985696,1475
1479,Zaspa Szpital 02,54.402336611659,18.609959749788,1479
1481,Leszczyńskich 02,54.399196099246,18.606629464579,1481
1483,Rzeczypospolitej 02,54.396339667362,18.603575837349,1483
102,Port Lotniczy 02,54.382731667792,18.467678105692,102
103,Port Lotniczy 03,54.382795163309,18.467704998868,103
128,Migowo 03,54.352862414818,18.576465883798,128
130,Chełm Cienista 01,54.338305899272,18.627015892551,130
132,Orunia Górna 01,54.325188900112,18.618312716366,132
154,Oliwa ZOO 01,54.413526419218,18.535171030335,154
161,Osowa PKP 03,54.420590458644,18.451931326658,161
167,Chełm Więckowskiego 01,54.333977033609,18.615835542358,167
172,Smęgorzyno 01,54.342023311184,18.473213585809,172
195,Jaworzniaków 01,54.317985029149,18.568614205177,195
202,Oliwa 03,54.409679860125,18.567134865364,202
203,Zaspa 03,54.39987504029,18.595557800698,203
204,Zaspa 04,54.399277581755,18.594899411517,204
210,Brzeźno Dom Zdrojowy 01,54.407339872936,18.638070585094,210
220,Chełm Witosa 01,54.337737413345,18.617787095713,220
310,Muzeum II Wojny Światowej 01,54.357383511448,18.659285676678,310
313,Wrzeszcz PKP 06,54.382122660945,18.603372642571,313
359,Jelitkowo 05,54.423136615393,18.593995206557,359
1000,Plac Solidarności 03,54.358384373199,18.647422894646,1000
1013,Dworzec Główny 18,54.35489561965,18.645082800869,1013
1015,Dworzec Główny 14,54.355238952263,18.64517089447,1015
1019,Dworzec Główny 10,54.355555345443,18.645260530727,1019
1029,Chłodna 01,54.343251944427,18.662550913752,1029
1030,Brama Wyżynna 03,54.350517419788,18.646456689009,1030
1031,Cygańska Góra 03,54.359135320303,18.617887733975,1031
1035,Pomorskie Szkoły Rzemiosł 04,54.360647998013,18.613459275713,1035
1043,Bajki 01,54.356344809079,18.6818470167,1043
1054,Stogi 06,54.361568630064,18.717249760973,1054
1066,Łowicka 02,54.355201341518,18.77047012043,1066
1086,Brodnicka 02,54.345809380184,18.477136032181,1086
1091,Przetoczna 01,54.360754101948,18.672732234422,1091
1093,Przejazd Kolejowy 01,54.36779176392,18.673596580403,1093
1094,Przejazd Kolejowy 02,54.367401474645,18.673403112761,1094
1098,Kujawska 02,54.376479759138,18.670071558365,1098
1100,Mostek 01,54.349360422667,18.674407430082,1100
1105,Błonia 02,54.351158419063,18.703976659236,1105
1116,Domeyki 01,54.34504897374,18.611563031195,1116
1120,Chrobrego 02,54.387988192565,18.617201901905,1120
1124,Klonowicza 02,54.386893135673,18.629156518155,1124
1126,Meissnera 01,54.401565402444,18.603255644757,1126
1133,Kanałowa 02,54.342738579315,18.839458232818,1133
1135,Pole Namiotowe 02,54.342313545231,18.864559008432,1135
1138,Orlinki 01,54.340253968598,18.886450566348,1138
1139,Orlinki 02,54.340125981284,18.886841750335,1139
1140,Kwiatowa 01,54.339402971459,18.893817191185,1140
1141,Kwiatowa 02,54.339180458056,18.894459324567,1141
1146,Węgorzowa 01,54.336149562657,18.925503478205,1146
1147,Węgorzowa 02,54.335997937969,18.92609566717,1147
1149,Przystań 02,54.334398741577,18.934005800035,1149
1151,Świbnieńska I 02,54.329416428977,18.932825244797,1151
1154,Świbnieńska III 01,54.314942223779,18.930645209699,1154
1157,Przegalińska 02,54.309933490672,18.924270726977,1157
1159,Benzynowa 02,54.340774742917,18.749742569945,1159
1163,Naftowa 02,54.342849122496,18.769954217738,1163
1169,Migdałowa 01,54.341995936554,18.58330620169,1169
1207,Sandomierska 02,54.332400192033,18.634370586651,1207
1213,Nowiny 02,54.317587522494,18.629469839184,1213
1214,Urząd Dozoru Technicznego 01,54.315805305835,18.629357069316,1214
1217,Niegowska 02,54.302789559272,18.630812460318,1217
1222,Ostróżek 01,54.291738145491,18.636164969389,1222
1223,Św. Wojciech 02,54.286323144142,18.637842709524,1223
1227,Ptasia 02,54.330324238334,18.627998662346,1227
1235,Dom Pomocy Społecznej 02,54.309992492277,18.619959420772,1235
1237,Zaroślak 04,54.341780963453,18.641478600593,1237
1243,Kokoszki PKP 02,54.361725280239,18.492385626461,1243
1248,Pohulanka 03,54.348484284835,18.637185883491,1248
1249,Pohulanka 04,54.34890597809,18.636684628936,1249
1261,Bema 01,54.350729130124,18.632009293736,1261
1288,Transportowców 01,54.359430640722,18.491417151504,1288
1311,Cmentarz Łostowicki 01,54.340129277922,18.601032308445,1311
1312,Kielecka 01,54.333911024228,18.592149121011,1312
1318,Orląt Lwowskich 01,54.323047810284,18.602811210631,1318
1320,Niepołomicka 01,54.320196436166,18.595057318118,1320
1330,Płowce 01,54.355800620474,18.63023994247,1330
1335,Wagnera 02,54.355929474127,18.612609318408,1335
1336,Otwarta 01,54.355984932762,18.603617457325,1336
1337,Otwarta 02,54.356089144054,18.602980335086,1337
1341,Kielecka 03,54.334764156541,18.591653122163,1341
1342,Wileńska 01,54.361821479518,18.594687853704,1342
1344,Park Naukowo - Technologiczny 02,54.354627310153,18.595477689936,1344
1352,Kręta 01,54.366741170176,18.612905682596,1352
1353,Jarowa 02,54.364040612523,18.611815409776,1353
1363,Falista 02,54.36788807477,18.593255436242,1363
1365,Strzelnica 02,54.365464390413,18.588932635543,1365
1369,Piecewska 02,54.358367295294,18.586931845052,1369
1372,Piecewska 01,54.358257635409,18.587292301328,1372
1382,Galeria Bałtycka 05,54.382959780928,18.598903575646,1382
1385,Chrzanowskiego 02,54.380130996194,18.586886877005,1385
1390,Potokowa 01,54.374652503095,18.568791591567,1390
1396,Harfowa 01,54.37607110343,18.523172110029,1396
1402,Firoga PKM 01,54.378814210823,18.488432895572,1402
1406,Wrzeszczańska 02,54.390609091895,18.633440276032,1406
1409,Radiowa 02,54.390027020552,18.475608849218,1409
1411,Agrarna 03,54.376027912137,18.507975543972,1411
1418,Kosmonautów 01,54.372233818227,18.474668525578,1418
1432,Chrzanowskiego 01,54.379933200407,18.586436467931,1432
1435,Dolne Młyny 02,54.366647924879,18.567725095822,1435
1438,Potokowa - Matemblewska 01,54.36569149907,18.561762076573,1438
1441,Kilińskiego 02,54.385363945199,18.603168291317,1441
1442,Legionów 04,54.38742577273,18.611489082799,1442
1453,Bora-Komorowskiego 07,54.408721686254,18.586579151115,1453
1458,Jagiellońska 01,54.412977743057,18.591723584182,1458
1460,Park Reagana 01,54.414173171123,18.598481607551,1460
1463,Olsztyńska 02,54.406386703482,18.60429965645,1463
1464,Olsztyńska 01,54.406198440597,18.604326045912,1464
1472,Obrońców Wybrzeża 01,54.408858279629,18.594323057424,1472
1474,Przymorze Wielkie 01,54.410526460938,18.603164307514,1474
1476,Czarny Dwór 01,54.40763896149,18.613966293824,1476
1477,Czarny Dwór 03,54.406699606163,18.614652685554,1477
1487,Pomorska 04,54.419192991829,18.584237195582,1487
1488,Piastowska 05,54.416782545134,18.586876135101,1488
1499,Wyzwolenia 01,54.400485905128,18.660960325047,1499
1504,Stary Rynek Oliwski 01,54.408729828101,18.557928854136,1504
1511,Sopocka 02,54.430028418794,18.47624840836,1511
1513,Nowa 02,54.43252940172,18.471175391273,1513
1518,Niedziałkowskiego 01,54.43129232459,18.463202230856,1518
1522,Konstelacji 01,54.421369776168,18.453501701654,1522
1523,Nowy Świat 02,54.418723761292,18.450382288792,1523
1525,Tysiąclecia 02,54.417372257553,18.592097857004,1525
1532,Park Oliwski 01,54.409490656113,18.561767378923,1532
1533,Oliwa 06,54.409316986752,18.567418356695,1533
1544,Siemiradzkiego 02,54.390561292256,18.570407860218,1544
1547,Koziorożca 02,54.420070385087,18.469090885055,1547
1550,Konkordii 01,54.424483992363,18.457085868196,1550
1552,Archikatedra Oliwska 01,54.410779766403,18.557051770473,1552
1571,Iławska 02,54.439562177037,18.458449464203,1571
1573,Myśliborska 02,54.441886110244,18.451410817448,1573
1585,Doroszewskiego 01,54.389244107545,18.56883747551,1585
1589,Krasickiego 04,54.405964484629,18.644514044731,1589
1446,Korczaka 01,54.399254322614,18.608659893451,1446
1447,Zaspa Szpital 01,54.403826175205,18.612092053615,1447
1455,Czerwony Dwór 05,54.412373461384,18.588923078392,1455
1456,Czerwony Dwór 04,54.411458365968,18.587666746306,1456
1459,Park Reagana 02,54.414084602171,18.598548440095,1459
1465,Opolska 02,54.405134575383,18.597838853124,1465
1468,Kołobrzeska 05,54.40432062499,18.594434679751,1468
1469,Krynicka 02,54.403625309293,18.587972613827,1469
1471,Chłopska 01,54.408236787999,18.591107702076,1471
1482,Dywizjonu 303 01,54.393115417285,18.600112747897,1482
1484,Chłopska 02,54.40848015214,18.59113966391,1484
1485,Pilotów 01,54.392323802497,18.598279541089,1485
1489,Piastowska 06,54.415117063062,18.586758210489,1489
1491,Dworska 03,54.404125140906,18.627253046849,1491
1492,Dworska 04,54.404407647633,18.625618723358,1492
1493,PCK 01,54.404417373556,18.632521656979,1493
1495,Brzeźno Dom Zdrojowy 05,54.407108617219,18.63911638942,1495
1517,Niedziałkowskiego 02,54.430277832565,18.461985085504,1517
1524,Nowy Świat 01,54.418608668004,18.450466513782,1524
1530,Poznańska 01,54.414497197405,18.580043506209,1530
1536,Cmentarz Oliwski 02,54.413460529924,18.557138918714,1536
1537,Bobrowa 01,54.419452804802,18.560497546186,1537
1545,Cmentarz Oliwski 01,54.413446932817,18.557355512883,1545
1549,Zeusa 02,54.422707615548,18.461959785635,1549
1551,Konkordii 02,54.424267758248,18.456636732808,1551
1553,Jelitkowo Kapliczna 01,54.422006773053,18.601368749162,1553
1555,Jelitkowo 03,54.423897204366,18.596525274043,1555
1556,Jelitkowo 04,54.423761376245,18.596024466099,1556
1558,Karczemki 04,54.350916808338,18.512681780169,1558
1567,Fundamentowa 01,54.35573708164,18.492781295944,1567
1568,Montażystów 02,54.35864220223,18.497606994382,1568
1572,Iławska 01,54.439206380422,18.459057590535,1572
1575,Siedleckiego 02,54.429366426653,18.469103609307,1575
1576,Siedleckiego 01,54.429918047539,18.469686382941,1576
1581,Sopocka 03,54.428946050598,18.479090449934,1581
1582,Bratki 02,54.334757724569,18.670509288486,1582
1583,Montażystów 01,54.358520742362,18.49695248703,1583
1588,Norblina 02,54.388085188766,18.57155544967,1588
1599,Uniwersytet Medyczny 04,54.367343453529,18.63160732042,1599
1601,Mostek 02,54.348949891056,18.673630411256,1601
1606,Łanowa II 01,54.3261449906,18.672811107289,1606
1610,Złota Karczma 02,54.374749398356,18.521850414874,1610
1611,Mjr Słabego 02,54.372392673188,18.522223384157,1611
1614,Kołobrzeska 04,54.402404120246,18.592096867705,1614
1617,Kościuszki 04,54.387582745834,18.622169864801,1617
1621,Bażyńskiego 04,54.399533978846,18.567766448418,1621
1625,Strzyża PKM 04,54.390846904112,18.577908469697,1625
1626,Uniwersytet Gdański 03,54.39529459442,18.572423585277,1626
1628,Strzyża PKM 05,54.391397752877,18.577583316,1628
1631,Galeria Bałtycka 04,54.381464192014,18.599191127035,1631
1644,Polsat Plus Arena Gdańsk 03,54.386978176846,18.64866722994,1644
1645,Polsat Plus Arena Gdańsk 04,54.387346932716,18.64821485108,1645
1647,Swojska 04,54.378980279284,18.633185559039,1647
1653,Drzewieckiego 02,54.394992010976,18.613144595837,1653
1660,Dworkowa 01,54.344414838092,18.681349310851,1660
1661,Akademia Muzyczna 04,54.344529228008,18.664909555453,1661
1665,Opacka 04,54.413766592507,18.566060452752,1665
1666,Opacka 03,54.415237958454,18.566358593132,1666
1668,Górskiego 01,54.420061590973,18.565271074481,1668
1671,Przesypownia 02,54.416694665649,18.459464310575,1671
1675,Szczecińska 02,54.402549398611,18.581825932567,1675
1681,Boguckiego 02,54.337966220206,18.904228568568,1681
1682,Dobra 01,54.341204728534,18.655266546794,1682
1683,Miałki Szlak 03,54.348707703487,18.683000330648,1683
1684,Szadółki 01,54.328399171516,18.55191070977,1684
1685,Szadółki 02,54.328304389328,18.551670240151,1685
1686,Przywidzka 01,54.325227534485,18.549346101569,1686
1687,Przywidzka 02,54.324337973222,18.547599562086,1687
1689,Na Szańcach 02,54.344687536345,18.673101886717,1689
1691,Politechnika SKM 03,54.375606502719,18.626188488479,1691
1697,Grzybowa 02,54.360671393777,18.461339077967,1697
1698,Grzybowa 01,54.360970840629,18.461043511725,1698
1705,Łanowa I 01,54.328253916892,18.670292561819,1705
1708,Modra II 01,54.321809169126,18.6927865488,1708
1711,Modra IV 01,54.329301502648,18.684076486156,1711
1713,Łucznicza 02,54.307721118791,18.595646704805,1713
1721,Gostyńska Szpital 02,54.347395677515,18.510647786094,1721
1728,Skarżyńskiego 01,54.386923161647,18.601105783928,1728
1733,Śmigłowa 02,54.380970749814,18.48234085221,1733
1737,Skarżyńskiego 02,54.386446910648,18.60247363107,1737
1748,Kopeckiego 02,54.337077050621,18.613486886902,1748
1750,Ogrody Działkowe "Rębiechowo" III 01,54.373886221444,18.468576959064,1750
1759,Falowa 02,54.342988716054,18.835860202315,1759
1762,Pomorska 03,54.420101656427,18.585170333564,1762
1773,Kolonia Mysia 02,54.331797866423,18.642634739719,1773
1774,Głucha 01,54.327823888693,18.641231755542,1774
1780,Sikorskiego 04,54.338065228823,18.620275851773,1780
1784,Maćkowy 02,54.308284447396,18.613139875155,1784
1793,Abrahama 02,54.393797150682,18.581123875302,1793
1794,Abrahama 01,54.392676999045,18.583546819447,1794
1796,Wojska Polskiego 03,54.387732185788,18.59072285818,1796
1797,Łapińska 02,54.339761037241,18.500985466534,1797
1800,Liliowa 01,54.315238710087,18.591241111517,1800
1802,Złota Karczma 01,54.374993725014,18.52192808598,1802
1809,Połczyńska 02,54.333405619353,18.542137054463,1809
1810,Połczyńska 01,54.333418777316,18.541459403364,1810
1838,Miedza 02,54.335117458554,18.661689578998,1838
