8,PSO,5,830,121,39,6,4009
8,PSO,5,830,121,39,6,4009
8,GEN,6,830,121,36,2,3054
8,ACO,6,830,131,55,3,6118
8,PSO,6,0,0,0,0,5267
8,GEN,7,793,94,22,2,3071
8,GEN,7,830,121,13,2,3071
8,GEN,7,830,91,19,2,3071
8,ACO,7,830,131,59,3,5388
8,ACO,7,830,111,52,4,5388
8,PSO,7,0,0,0,0,5392
8,GEN,8,793,94,22,2,3468
8,GEN,8,830,121,13,2,3468
8,GEN,8,830,91,19,2,3468
8,ACO,8,830,121,49,4,5731
8,ACO,8,830,121,39,6,5731
8,ACO,8,1368,521,446,3,5731
8,PSO,8,830,131,54,5,4509
8,PSO,8,830,131,54,5,4509
8,PSO,8,830,131,54,5,4509
8,PSO,8,830,131,49,6,4509
8,PSO,8,896,177,95,3,4509
8,GEN,9,793,94,22,2,3135
8,GEN,9,830,121,12,2,3135
8,ACO,9,830,131,60,4,5817
8,ACO,9,830,131,52,6,5817
8,PSO,9,993,126,42,3,5211
